name;ctrl1-01;rnase1-01;ctrl2-01;rnase2-01;ctrl3-01;rnase3-01;ctrl1-02;rnase1-02;ctrl2-02;rnase2-02;ctrl3-02;rnase3-02;ctrl1-03;rnase1-03;ctrl2-03;rnase2-03;ctrl3-03;rnase3-03;ctrl1-04;rnase1-04;ctrl2-04;rnase2-04;ctrl3-04;rnase3-04;ctrl1-05;rnase1-05;ctrl2-05;rnase2-05;ctrl3-05;rnase3-05;ctrl1-06;rnase1-06;ctrl2-06;rnase2-06;ctrl3-06;rnase3-06;ctrl1-07;rnase1-07;ctrl2-07;rnase2-07;ctrl3-07;rnase3-07;ctrl1-08;rnase1-08;ctrl2-08;rnase2-08;ctrl3-08;rnase3-08;ctrl1-09;rnase1-09;ctrl2-09;rnase2-09;ctrl3-09;rnase3-09;ctrl1-10;rnase1-10;ctrl2-10;rnase2-10;ctrl3-10;rnase3-10;ctrl1-11;rnase1-11;ctrl2-11;rnase2-11;ctrl3-11;rnase3-11;ctrl1-12;rnase1-12;ctrl2-12;rnase2-12;ctrl3-12;rnase3-12;ctrl1-13;rnase1-13;ctrl2-13;rnase2-13;ctrl3-13;rnase3-13;ctrl1-14;rnase1-14;ctrl2-14;rnase2-14;ctrl3-14;rnase3-14;ctrl1-15;rnase1-15;ctrl2-15;rnase2-15;ctrl3-15;rnase3-15;ctrl1-16;rnase1-16;ctrl2-16;rnase2-16;ctrl3-16;rnase3-16;ctrl1-17;rnase1-17;ctrl2-17;rnase2-17;ctrl3-17;rnase3-17;ctrl1-18;rnase1-18;ctrl2-18;rnase2-18;ctrl3-18;rnase3-18;ctrl1-19;rnase1-19;ctrl2-19;rnase2-19;ctrl3-19;rnase3-19;ctrl1-20;rnase1-20;ctrl2-20;rnase2-20;ctrl3-20;rnase3-20;ctrl1-21;rnase1-21;ctrl2-21;rnase2-21;ctrl3-21;rnase3-21;ctrl1-22;rnase1-22;ctrl2-22;rnase2-22;ctrl3-22;rnase3-22;ctrl1-23;rnase1-23;ctrl2-23;rnase2-23;ctrl3-23;rnase3-23;ctrl1-24;rnase1-24;ctrl2-24;rnase2-24;ctrl3-24;rnase3-24;ctrl1-25;rnase1-25;ctrl2-25;rnase2-25;ctrl3-25;rnase3-25
BAG4_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18050.91;12516.42;10121;13610.15;11173.47;16769.85;3060.45;0;15390.7;14894.1;3943.8;12963.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BAX_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10085.654;16337.225;20856.35;30835.57;22208.37;94583;102336.11;32539.08;28447.34;53292.54;32134.84;193802.5;183844.3;47114.43;39285.36;132890.8;64756.63;98640.4;98635.2;33500.4;28405.99;38073.6;32877.44;46564.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BLM_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33326.5;641.8;30365.3;2158.478;30008.1;652.565;18239.7;733.865;16039.8;771.452;17297.4;386.131;20873.3;1112.35;19556.4;1170.06;20346.1;1054.99;0;0;0;0;0;0;0;0;0;0;0;0;47593.02;203823;62040.24;37921.03;51533.25;66696.91
BORG4_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22317.3;32632.5;29509.9;51723.087;27077.3;134861.559;19133.97;4080.712;8307.56;26861.7;6200.66;44987.14;55600.7;7309.6;9737.88;39366.6;10984.3;34224.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRD4_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2637.91;2977.42;5849.39;4204.89;2653.75;26963;0;0;0;0;0;0;725112.6;88471.5;113300.71;596812.1;91828.46;392102.1;4069916.95;694402.473;794757.8;508655.249;644166.915;678841.49;366353.191;100020.856;2750512.38;2235610.4;423671.01;1967614.23;318359.47;420310.9;342127.8;429106.5;394138.6;725005.9;247032.1;320128.3;183462.5;443646.7;233774.7;403610;23362.8;17616.5;26010.7;32843;20237.1;13086.9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRD9_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65842.6;39427.9;76154.9;33290;81355.5;20217.3;161599;73137.1;182666;51327;175666;33046.7;76577.3;410937;107254;208897;70303.2;274452
BRE1A_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;166349.39;200860.92;18404.6;69376.95;26072.554;85964.32;13422.2;7024.598;221525.9;277177.6;9196.47;261528.5;564371.21;483270.63;614893.3;496846.7;761673.9;1050677.9;2839740.76;1046742.814;1880674.54;1876731.41;2539639.87;1542357.42;843925.263;437231.82;871752.29;704355.28;985903.7;174152.438;34421.51;15051.03;29778.06;27618.93;43704.94;18839.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BRE1B_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;260086.6;321727.9;38325.18;99278.4;53559.3;134398.8;146848.5;111082.037;1047609.98;2091843.07;238426.6;1543382.53;838911.142;834853.51;1141190.7;895315.66;1539264.36;1731184.59;2914039.55;1130970.844;1948483.74;1967930.35;2572071.49;1678891.79;740700.103;381459.14;730275.73;531098;820858.64;136975.07;0;0;0;0;0;0;23473;9421.37;15540.6;14970.5;13977.5;14529.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
BTAF1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7643.56;5217.97;3042.91;4398.3;4484.75;4559.97;7884.018;8148.728;5399.782;8102.48;8318.861;1049.45;21399.91;19885.66;15183.19;22454.22;22137.8;20742.17;8455.02;9175.59;8549.13;11150.7;10163.58;11985.83;26274;34092.1;29323.3;36316.1;35763.6;46562.9;0;0;0;0;0;0;0;0;0;0;0;0;476.736;0;361.359;0;778.429;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40468.74;1908.44;41927.675;948.505;41821.155;2828.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
C1QBP_HUMAN;0;0;0;0;0;0;12522.4;5496.34;13449.3;266801;9572.35;5066.65;3110.85;2647.76;5880.18;4143.46;5206.45;61996.2;78611.86;47250.9;82880.6;66667.5;85593.1;1064201;101191;72619.5;64930.3;34314;25905.7;50040.7;3816272.9;253762.439;499699.17;4845064.7;340964.31;1005967.48;30124448.56;7777475.18;3114427.56;3191187.18;3908055.142;4843782.11;6383101.65;1956020.05;43424517.1;48131106.6;6807090.04;38554242.4;9829681.3;7147533.6;10657198.4;8646070.2;13938587.7;16175703.8;18810136.8;10072493.2;11333258.4;14519921;15294440.8;12957674.1;3083228.6;1904823.2;3174955;3809821.5;3577423.2;404306.53;1861273.68;1404902.31;2003078.91;2185433.1;2008146.64;1469601.22;2362187.6;1672804.99;3345222.1;2673642.4;2867202.3;2240102.04;682046.39;444543.48;849040.45;822743.47;945139.36;682472.14;579090.42;301761.778;681082.2;358894.962;722681.59;338052.418;227869.71;82331.919;277699.88;110648.638;366308.55;107997.807;252725;47889.47;255944.6;76917.07;226120.9;58748.17;73047.84;20367.61;73547.96;18167.463;64007.21;18653.735;69046.7;11719.11;57907.7;16478.96;50122.4;13989.53;5393.83;766.842;6058.51;1128.67;6263.34;723.594;119920;11906.8;117030;15666;117464;17064.5;2883.63;412.831;2338.21;740.301;3200.46;814.774;0;0;0;0;0;0;37524.18;44502.57;35304.74;39113.1;28833.06;30862.92;0;2613.58;1042.23;496.089;694.017;853.264
C2D1B_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;130360.87;63020.15;29501.79;296622.3;25264.76;219574;896556.5;140143;111109.87;182187.7;101726.29;187384.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CALD1_HUMAN;0;2414.47;947.73;2618.96;2193.82;62261.2;5085.808;14470.847;6069.615;533710.96;9564.719;17349.612;39015.33;144333.15;51710.24;197574.26;74270.88;917650.2;187911.61;491871.08;251293.78;685704.74;237358.92;1687568.9;970558.88;332473.56;499908.34;1656947.61;299109.197;2809524.81;3437185.637;1678784.616;1217663.07;4011996.982;1206568.757;4701085.78;2354696.21;463320.78;800874.02;641339.115;637276.4;748916.673;189208.2;20288.95;778877;415170;210415.5;393869;0;0;0;0;0;0;137764;97367.7;88564;103717;110607;93033.7;5313.1;3150.46;5475.73;2669.87;4975.85;502.977;547.278;0;0;0;0;0;688.996;711.098;2361.46;924.83;1785.34;1957.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78821.5;15325.7;39655.1;34416.7;45484.8;22924.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAND1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66750.6;7656.73;6517.99;75761.11;12252.705;13993.52;574305.7;102686.05;21798.68;18727.826;36455.615;26280.584;155093.54;180844.952;2706470.5;2621373.6;113154.89;2056594;6335169.23;4898372.52;4340531.77;4238120.23;8422729.18;8607565.51;11514307.89;4019940.94;4699020.76;5470433.29;7317687.11;5186130.8;1659701.5;875116.57;1780155.08;2099764.47;1744237.67;152698.226;356440.67;260873.53;373346.48;388779.04;335663.27;277776.45;26538.225;17862.376;33729.312;32244.801;30185.255;24111.091;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CAPR1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;761.844;2017.38;574.053;2508.68;555.817;5396.36;0;0;0;0;0;0;51097;40260.2;7897.04;205215;6622;117200;110614.16;129504.63;18651.892;35865.27;14483.26;39745.02;206853.052;1199307.68;1017015.55;9546022.4;239694.92;6076267.4;519978.37;7584619.9;489166.004;6309429.55;749363.275;16717596.52;1401037.08;6586743.3;825069.54;11836778.2;1097205.9;9306540.8;1119457.81;2423252.3;1000494.27;4071718.3;1123671.45;920126.3;774258.63;770909.92;530699.349;1392072.2;731222.35;887111.82;1475895.03;563545.83;1564324.57;1088418.45;1341510.01;699783.43;651058.74;126372.816;685691.47;251147.569;718934.01;185533.338;2608967.98;76218.229;3185084.5;120011.03;2812312.7;129330.115;8004730.7;28545.982;8492529.9;46565.79;9249826;58201.73;10261852.87;71980.323;10603142.31;100112.285;9413347.49;83512.217;5324851.46;60829.309;4762685.7;45942.786;4290912.5;35046.765;2253624.135;19320.938;2033696.97;28612.54;1769481.94;19146.59;1758767.7;18223.996;1553641.6;48734.534;1514940.6;30363.702;589925.57;5428.877;590109.91;9649.325;592821.25;11002.969;581423.54;10814.943;504413.5;12535.721;565928.53;10855.726;181692.43;19787.66;169842.53;9361.048;153479.77;5059.824;206288.51;43871.8;209490.22;27949.876;176497.56;19092.869;129036.871;70482.4;182653.99;22458.73;137781.48;27857.44
CARF_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2751.03;50880.1;11751.2;28511.8;13477.9;46079.1;0;0;0;0;0;0;0;0;0;0;0;0;3437.98;6846.46;1420.37;9065.318;2858.64;9120.32;9888.13;13290.88;10749.488;16583.98;12361.6;1158.831;32656.44;22500.1;22592.6;26478.2;35334.5;25985.5;128081.71;58520.63;162793.098;85525.36;150834.299;75505.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48851.4;3416.42;71681.9;2021.23;58159.3;1842.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CASC3_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2129.7;1999.36;21091.8;46839.4;1384.01;42961.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7327.68;0;7275.35;0;5926.76;0;7555.81;966.465;7849.3;1971.55;7158.15;401.351;4218.18;462.401;3370.63;0;2879.44;0;0;0;0;0;0;0;0;0;0;0;0;0
CASP7_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10128.6;9528.32;11573.6;12825.7;11085.2;34137.2;102066;10118.5;12344.9;40973.5;21819.2;99600.1;16402.2;2020.34;1012.35;12177.1;835.078;9029.1;285408;24596.8;20368.5;14268.9;21215.6;18475.3;30180.9;31569;526366;463605;31820.4;389360;69077.4;246867;81127.5;127811;100804;371823;66369.7;403025;41570.1;346751;60317.3;374389;40637.9;494558;49447.7;539881;56663.1;87048.4;0;0;0;0;0;0;23663;140220;27243.3;219828;30375.5;221280;18346.3;94181.3;25185.7;141452;23644.1;116080;42965.6;54618.9;83935.3;77583.4;82354.3;66488.9;0;0;0;0;0;0;103294;34969.1;131865;48382.9;97615;39295.6;350783;35482.3;406533;14347.4;410075;28557.8;576949;13781.7;466517;0;323025;0;514591;17960;484490;20937.8;508603;17535.3;212432;12919.4;211438;12839.8;180397;11277;133624;18876.9;122936;15057.8;104836;13559.4;45720.5;48283.4;58052.9;31123.5;42349.6;24315.8;28955;61878.9;26880;45632.6;21021.3;21515.1;16415.8;60489.6;34115.5;31464.1;27129.9;35751.7
CATC_HUMAN;0;0;0;0;0;0;6460.32;7927.39;6240.81;129031;18206.1;8014.82;29194.9;35763.4;43531.6;47491.8;50676.9;157634;385607;296385.1;481621.7;411039.4;511423.3;1785658.4;154389.8;17526.628;28075.628;57143.12;28527.95;103296.2;62264.3;3256.96;6523.74;30549.6;6360.52;42175;0;0;0;0;0;0;0;0;0;0;0;0;11668.8;8324.77;10695.1;6710.82;18246.7;11054.7;34438.5;11958.6;13362.7;19898.9;21810.5;20088.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CB029_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27340.82;27507.1;20894.472;26916.643;25439.3;28581.33;25841;19261.5;33417.2;35094.5;26970.8;41048.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CBPD_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11604.8;26001.2;2390.84;10697.3;5079.03;21636.5;35867.25;8761.58;102954.1;125842.3;50784.68;233175.6;826657.6;673281.7;666536.17;586296.2;1153086.05;1161264.5;1314852.08;856173.57;661226.09;947127.46;969653.24;903081.27;670690.76;639615.55;721225.63;1032155.03;784661.07;107178.637;309795.54;304516.93;241299.32;443921.91;362499.36;380541.48;347869.619;299678.853;382715.79;433541.82;362493.77;457214.66;26977.56;21857.94;32804.31;40787.46;35159.09;43515.07;0;0;0;0;0;0;4673.41;1028.84;5189.7;2932.09;5391.65;3096.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CBX4_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93152.3;13876.32;93301;16527.15;95283.2;19433.31;148591.9;13732.9;121464.6;17242.92;113659.4;18876.56;132034;14304.3;146918;12001.8;134030;13473.2;148334;5459.38;143154;8587.03;118343;7956.13;140955;8711.61;129737;13405.7;117474;8626.26;36191.3;1100.93;34901.8;1999.66;36497.1;2898.03;38141.9;3849.78;38650.9;5238.29;39702.5;3031.76;29141;11496.9;28287.8;10107.4;23607;4599.42;15633.2;12165.1;16985.6;11573.9;11969.1;6419.41;13652.64;113420.5;21462.83;24753.9;16289.37;28971.15
CC137_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115496.6;8948.152;175228.5;5522.85;167107.6;4902.86;219615.3;2468.693;207020.4;9022.003;199776.4;9851.97;244222.8;6457.67;238557.5;13756.504;224731.3;8764.194;113567.14;5302.236;115850.92;3152.05;118061.09;5586.741;65186.04;5966.133;72053.43;9007.448;72712.8;3558.38;4153.9;921.595;4846.26;819.524;3331.77;0;0;0;0;0;0;0;5759.5;57729.05;6844.72;11405.734;7606.97;14805.756
CCAR1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;494.909;525.712;4465.18;6733.88;744.075;5032.63;3281787.99;6527183.85;3163418.77;3050598.57;3900399.62;8775111.82;15532567.7;7959130.62;8241022.805;11144277.4;11366836.05;11202305.36;7256298.24;4450425.58;7195211.24;7592755.13;7374206.69;1450420.18;1551360.3;1209138.03;1261636.92;1756731.2;1659767.8;1555433.9;658751.53;610690.06;890332.46;944306.29;881125.55;839009.47;937.594;749.447;2921.87;3261.08;1310.41;1259.6;0;0;0;0;0;0;0;0;0;0;0;0;3751.07;0;4159.68;529.911;4610.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCD75_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7851.21;901.89;7126.73;2335.21;9434.12;1766.15;24693.5;3674.8;33312.3;3876.04;28657.3;3287.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCNK_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2485.57;1836.47;13688.6;67016;2783.56;41620.8;0;0;446.808;0;0;816.384;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73351.4;1890.24;86162.2;1675.54;81290.3;1916.31;0;0;0;0;0;0;102063;1988.8;83101;2193.42;81607.8;1988.67;41224.6;0;40427.1;0;39006.4;590.527;37665.2;804.474;39556.2;1122.95;42278.2;631.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CCNT1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4291.53;21974.2;175529;6940.32;135340;0;0;0;0;0;0;50908;274136;30494.2;318026;30060.8;268727;646033.7;480725.6;527581.7;589261.5;566926.8;127619.96;2405873.9;387487.48;1673133.6;538623.78;2507322.2;467144.99;1309503;287379.73;1494484;402318.02;1548170.3;356858.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CDC5L_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;106888.756;4047607.8;64190.26;2055615.7;84586.795;2519126.8;826093.683;4023906.2;905670.86;6358292;878216.824;1433824.77;88634.413;792051.18;60088.05;1164007.8;84146.01;1138679.8;91431.79;374923.2;93364.83;647075.478;76357.59;656613.4;29528.285;77253.91;38296.67;116252.83;44273.052;111114.41;40912.61;46467.71;41970.92;49933.58;39287.89;46950.33;428507.8;58563.53;401849.6;68799.23;437008.8;68288.93;1135701.62;74496.82;1026499.2;85449.843;836573.15;86660.95;848176.06;35105.825;1027483.21;42176.494;1033839.57;51077.701;3665033.39;41367.946;3469789.43;55090.049;2814945.83;44332.094;1865039.81;22937.758;1518314.649;34914.967;1589478.203;26019.343;1476716.743;9771.557;1234509.036;13440.785;1245800.149;18226.239;352115.747;6935.332;358198.513;8508.414;362556.46;2870.352;132743.43;15326.01;118254.89;8131.885;85263.02;2514.024;176927.9;43835.64;170791.2;21734.858;117320.61;14650.349;134529.59;109771.57;198577.2;42613.15;173844.63;43332.93
CDK2_HUMAN;0;0;0;0;0;0;0;0;0;26786;1080.4;906.892;0;0;0;0;0;0;48671.68;41764.3;61670.751;54042.334;50299.96;270447.09;339312.78;83490.15;75750.898;283298.19;109218.38;630224.1;226181.3;24664.266;26680.35;116999.4;31876.42;156810.2;172645.3;24241.03;17190.17;18210.8;13967.28;23194.98;10180.667;5016.31;64682.31;61365.09;9553.16;58095.07;23552.06;14891.08;15074.39;11193.36;32731.24;31032.22;22239.9;12959.9;10487.4;12109.3;17451.2;14457.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
